trade_date,us_overnight,cn_gap,cn_intraday,cn_full,cn_breadth
2024-05-07,0.02803700915303986,0.010142628934952724,-0.03594203758089061,-0.026219838158061625,0.1
2024-05-08,-0.0095310867996253,-0.00652977466698752,-0.012033974857108564,-0.018490520159842448,0.2
2024-05-09,0.0001472619217083193,-0.0031276048268716883,0.006700694222642423,0.003546528210650335,0.5
2024-05-10,0.006599994581350554,-0.004239352542633601,-0.020266516486775875,-0.02451318997646368,0.0
2024-05-13,0.014286732353381737,-0.0019425389359014945,-0.006988971207289907,-0.008975409739973739,0.3
2024-05-14,-0.003113554019110154,0.0048529303655841845,-0.017414656302240407,-0.012620736891770967,0.4
2024-05-15,0.037476344177040974,-0.0016813521267205144,0.0026981309769832152,0.0010142825238540708,0.7
2024-05-16,0.027811612057396417,0.021284991879436443,0.0006304238353143865,0.02186878251611777,1.0
2024-05-17,-0.0011687547554635747,-0.012423172991531728,0.02651016575470133,0.013598884008514233,0.9
2024-05-20,-0.00811367669436439,-0.010084203694334293,0.04347852648676927,0.03286934534112418,1.0
2024-05-21,0.018657889842021103,-0.0027547825626201617,-0.01008230186549951,-0.012815595579293826,0.1
2024-05-22,-0.008887211674641737,-0.005252342333823756,-0.0019647148402151316,-0.0072412080070187405,0.2
2024-05-23,-0.005347085475634705,0.013232178577200127,-0.02916201491070821,-0.016332264549235753,0.2
2024-05-24,0.00425739400233538,-0.0011340293415546877,-0.020959457920382583,-0.021962537045078,0.1
2024-05-27,0.009631904283695147,0.0009639752631841247,-0.003523757437445796,-0.002356876138963182,0.6
2024-05-28,0.009631904283695147,-0.01000538183167814,-0.01529731260852577,-0.025129018348997577,0.0
2024-05-29,0.01406968467231362,0.010766835319950197,-0.016750514597252388,-0.006225920419553754,0.2
2024-05-30,-0.013899680693581962,-0.007032637396137187,-0.0032522418945235888,-0.01026172897654023,0.2
2024-05-31,0.01792526103880724,-0.006197985213961111,0.014612109922495032,0.008361140746439167,0.5
2024-06-03,-0.03207622241736004,0.008078869878448391,0.023280455486642326,0.031623873905206504,0.9
2024-06-04,0.02354634921290425,-0.005184964755955979,0.0004108074485849267,-0.004735054178058429,0.3
2024-06-05,-0.019068023601020133,-0.0036817892472705395,-0.01905485154260822,-0.022678560962153028,0.0
2024-06-06,0.04095543936402581,0.016056355807348367,-0.017262865287882245,-0.0013952397363111823,0.6
2024-06-07,-0.0113652248129826,0.002260172918762804,-0.030586826200719806,-0.028418129330872576,0.1
2024-06-11,0.017332731596103546,-0.005379864346465068,0.019304664140581317,0.013798271369562732,0.9
2024-06-12,-0.001259796593683493,-0.00030070898704189777,0.008123281479100264,0.007766156492155796,0.9
2024-06-13,0.026544641844806705,0.0066989035954085115,0.008845807126646121,0.015676300579297153,0.8
2024-06-14,0.02418496487912767,0.0023214508779883735,0.0672749158650795,0.06980880099499465,1.0
2024-06-17,-0.0012863339722219646,0.007433056319225728,0.0007622836404998279,0.008150435627081499,0.4
2024-06-18,0.019816793142794765,-0.00041067836918862177,0.025920864311751512,0.025491634776523164,1.0
2024-06-19,0.019137070013849643,0.007245666746082647,-0.02035167466081008,-0.013216160374830732,0.1
2024-06-20,0.019137070013849643,-0.0007054418935884654,-0.011908576930001847,-0.01274203992926003,0.2
2024-06-21,-0.02864055310279342,-0.017096048916070406,0.02347767862399297,0.0059929905696570526,0.4
2024-06-24,-0.013988789416078362,-0.010659446311506416,-0.028358068193662177,-0.0387317903321042,0.1
2024-06-25,-0.034962446052849885,-0.015310936210743864,-0.017306421065696066,-0.03234656491352737,0.1
2024-06-26,0.020210889030551994,0.015936262032565596,0.016410189860901703,0.032567808856827266,1.0
2024-06-27,-0.002179071998528792,-0.007656308597065853,-0.02351706348848289,-0.031041599922618658,0.0
2024-06-28,0.011216787378057137,-0.003330255317756425,0.01817464391637631,0.014779186281937973,0.9
2024-07-01,0.024378359248673966,-7.881705829800855e-05,0.02800657669342286,0.027874736925239584,1.0
2024-07-02,0.03580528015888022,-0.0031831896806288063,-0.01188287545165947,-0.015028359297844985,0.2
2024-07-03,0.0066098793592087035,-0.007291597250870386,-0.014051071590378616,-0.02124070663565033,0.1
2024-07-04,0.021382050672565066,0.009902888993965853,-0.023404149729263322,-0.013700909345765455,0.1
2024-07-05,0.021382050672565066,0.0018649868282000549,0.0030834334246021998,0.004944917630989143,0.7
2024-07-08,0.011897614766423703,0.002198321935397285,-0.00946942949088524,-0.0073218245593506094,0.4
2024-07-09,0.017887941883581226,-0.003172009121216657,0.06030856743124553,0.05696106702989332,1.0
2024-07-10,-0.011657754932405052,-0.004220949453278389,0.010378914229850633,0.0061545326353924625,0.5
2024-07-11,0.018176175395089266,0.015957576615046598,-0.015598935973214578,6.951922840523484e-05,0.5
2024-07-12,-0.014077933449704849,-0.019408997931000482,-0.007268103788582603,-0.026606599008811217,0.0
2024-07-15,0.01734055389579774,-0.004278447609547054,-0.009404479723018565,-0.013710236965479216,0.0
2024-07-16,0.022353782430012813,0.00378262753079327,0.008777138475031199,0.01240545030196576,0.9
2024-07-17,0.04195660055705941,-0.006885377322762376,-0.023652132579939977,-0.030362898850352215,0.0
2024-07-18,-0.06851531340348602,-0.017425869116384364,0.011109368995682711,-0.006479793850858251,0.2
2024-07-19,-0.02717514170028028,-0.006712025891805151,-0.0005748915127189557,-0.0072491589253118275,0.5
2024-07-22,-0.02166572304987191,-0.0042726801206769745,0.007136133003053135,0.0028024976309410365,0.4
2024-07-23,0.02472016324100159,0.008767112451813986,-0.04383958528408163,-0.035444105074228474,0.0
2024-07-24,0.001828648695976942,-0.008040017701816393,0.005300588701346154,-0.0028316744802339812,0.3
2024-07-25,-0.06398115952888635,-0.015561159790704914,-0.02187915655791047,-0.037012694948810154,0.0
2024-07-26,-0.028984182238177468,0.00041153865760095164,0.018119437936103332,0.018530545454728896,1.0
2024-07-29,0.018709765322980854,0.0027874335506766212,0.014183360149850022,0.017010507765284556,0.9
2024-07-30,-0.01002936997474645,-0.0071698802552704775,0.013936674179749942,0.00676908877868615,0.6
2024-07-31,-0.04393162247721692,0.004835012444341924,0.03180424170176055,0.03653986244312215,1.0
2024-08-01,0.08811200796355231,0.016074259023383476,-0.021195979254068076,-0.0056845396857309275,0.4
2024-08-02,-0.053392830637014464,-0.027597065877014992,-0.027305893228379053,-0.05399230599987818,0.0
2024-08-05,-0.057814173406984026,-0.03020371108314014,-0.03735642203333271,-0.06653282459834677,0.0
2024-08-06,-0.04390139719867264,0.02842201725856843,-0.001173956728593506,0.027185761361525018,1.0
2024-08-07,0.015152628369952903,0.007193846523793268,0.007074434987418809,0.014236510290548055,0.7
2024-08-08,-0.03351098719428184,-0.013368574738757855,0.0006820443441510115,-0.01273486887754095,0.2
2024-08-09,0.09295253809903525,0.01309859001529674,-0.0163629404548446,-0.0033795930074452694,0.4
2024-08-12,-0.008283354163988278,-0.006557261837282469,0.0029577127053424857,-0.0036241350990636077,0.2
2024-08-13,0.0175993177958366,0.006234030294237391,0.004345949412962413,0.010605727863349634,0.9
2024-08-14,0.033746448774955105,0.014807532319465277,-0.022934446420302602,-0.008532233289720869,0.2
2024-08-15,0.007115887525239406,-0.0030107243060582987,0.01203031555398425,0.008964370213808004,0.8
2024-08-16,0.06497461441831498,0.012516711704759187,0.008762230554037697,0.02138660738314635,0.9
2024-08-19,0.0031793609428619417,-0.0038064199554450062,0.010747001525148858,0.006916647252746755,0.6
2024-08-20,0.03173609155800623,0.007779790190121616,-0.02117706846714391,-0.013563709591755613,0.3
2024-08-21,0.02335475920629897,-0.005971431825873586,0.011201337482991203,0.005110864918966307,0.8
2024-08-22,0.02361048604390308,0.00040464483989275377,-0.014403124949465806,-0.013986581676715681,0.2
2024-08-23,-0.024776258541867914,-0.004648522787885134,-0.0008216890731045145,-0.005466253084544947,0.5
2024-08-26,0.036725534816023434,0.003985857436224771,-0.030448874205016664,-0.02669792206819003,0.0
2024-08-27,-0.027460892853518402,-0.006391178469528624,-0.009123206240200622,-0.015480816260425167,0.2
2024-08-28,-0.003418241428908564,-0.0008448116724082855,-0.0018430297253441141,-0.002705334125241432,0.5
2024-08-29,-0.019265809713013414,-0.01981167228403168,0.014785268024586106,-0.005109157899102301,0.7
2024-08-30,0.015686006239436702,-0.0021434892092441647,0.028753088744722044,0.026518523648799495,1.0
2024-09-02,0.03022953232195954,-0.0002345633167995076,-0.044023854420788655,-0.044240464246808255,0.0
2024-09-03,0.03022953232195954,0.0013315527500889046,0.007748409289147484,0.009079744211878737,0.8
2024-09-04,-0.0636137273064927,-0.03137455806510729,0.022861385303369574,-0.009557734971605825,0.2
2024-09-05,0.013203824332331115,-0.0001283686638493098,0.00556826883682664,0.005416679436674543,0.7
2024-09-06,-0.021225895401979222,-0.002604865086546593,-0.022321583273612788,-0.024868028698139377,0.1
2024-09-09,-0.061521086425196915,-0.006291470218026185,0.015318091247524757,0.008840332579457632,0.6
2024-09-10,0.03194534580812173,0.00018803110170441119,0.03929246903195658,0.03944929123498755,1.0
2024-09-11,0.007244673350762199,-0.002939995261958561,-0.0019669751953982793,-0.0049883126805864595,0.2
2024-09-12,0.05567646261870487,0.021078449638030027,-0.024834108765876706,-0.004298017972587431,0.3
2024-09-13,0.028975148738531353,0.0032309590114881883,0.011897193490425274,0.015085993938380027,0.5
2024-09-18,0.006242772140177988,-0.007080927841849138,0.00045322808217944653,-0.006688841908284515,0.1
2024-09-19,-0.005426808922677551,0.0035130407473416337,-0.009535235874841596,-0.006034116114210719,0.6
2024-09-20,0.047870904100568976,0.006694362598961501,-0.014580426813681147,-0.008065357842273713,0.2
2024-09-23,-0.0009997290142054749,-0.004256301266926099,0.016226471833159773,0.01194835154921492,0.7
2024-09-24,0.04399350287218606,0.002363560321908165,0.0595957713523023,0.062118059971947304,1.0
2024-09-25,0.02653760928570197,0.012260630803141482,-0.007885259079811923,0.004170185909482016,0.6
2024-09-26,-0.0033877242549679165,0.0017562680118377249,0.035568608483633704,0.03738234073704962,1.0
2024-09-27,0.01571794819935064,0.00680786224982638,0.04023158868588641,0.047249325447044944,1.0
2024-09-30,-0.02147196068055557,0.03444187013295017,0.10368471150470489,0.14148710006666654,1.0
2024-10-08,-0.004968236517105207,0.1535269461701841,0.00958698220507529,0.16370478552856416,1.0
2024-10-09,0.02157649673438744,-0.036834173980837624,-0.06293546071852085,-0.09755746860567094,0.0
2024-10-10,0.004730101638664774,0.008421676640901033,-0.030802935554969844,-0.0226945083177583,0.0
2024-10-11,0.007413681998178679,-0.011167916985646708,-0.04015801686452549,-0.051089085672017344,0.1
2024-10-14,0.022935939692287622,-0.004094500850786687,0.0442902472110601,0.03996739973007766,1.0
2024-10-15,0.007271883024999304,-0.0022623686858398106,-0.018496561876315487,-0.020699488008592025,0.1
2024-10-16,-0.033021193722540775,-0.029729115284064432,0.002340863893020506,-0.027419386216107965,0.1
2024-10-17,0.0411531639133933,0.01061352416592649,0.0019568675102333176,0.012598157181478331,0.8
2024-10-18,0.006269699742220469,-0.0008563580077198152,0.0880556256376414,0.08711088255070136,1.0
2024-10-21,-0.024091067493385687,0.021872479950045164,0.03454839888922824,0.0575470358132437,0.8
2024-10-22,0.014836593991082747,0.06228953334647096,-0.03157904916378288,0.026942979982783756,0.8
2024-10-23,-0.009234636674722463,-0.03132585271932633,0.0514242155551106,0.01936210702584131,0.5
2024-10-24,-0.017640409635917464,-0.013301722166558106,0.03362214273224904,0.02020316040376937,0.7
2024-10-25,0.0039148542936467854,0.0077795016255117425,0.011584675130921518,0.019053020418168885,0.7
2024-10-28,-0.0023623428149926796,-0.0027672045416293088,0.005791033759191799,0.0028029549018501188,0.6
2024-10-29,-0.0012225007001804289,-0.012465773271794812,-0.015814641611998782,-0.02805984941228039,0.2
2024-10-30,0.012477278153157901,0.002271501295557998,0.020046551330257588,0.022591178495569054,0.6
2024-10-31,-0.00622125813007397,-0.008564818479161584,0.015309074915040532,0.006874830858305536,0.5
2024-11-01,-0.03902212714187438,-0.010633012854193491,-0.021577599471697028,-0.031923814360785584,0.1
2024-11-04,0.025020909700155847,-0.0018201247698853007,0.0341276681472922,0.03219991144567826,1.0
2024-11-05,-0.010190338791886012,-0.0011335156986328587,0.039485894288640064,0.037942394109321584,1.0
2024-11-06,0.02048526700460409,0.008600227513989634,-0.027963156235041198,-0.019693789699414942,0.1
2024-11-07,0.04543986086163922,-0.016838317984386907,0.039137665021071966,0.02151053868077162,0.9
2024-11-08,0.05753409048595839,0.010834220123399685,0.010111974723825079,0.02092750917920233,0.8
2024-11-11,0.06219615381630443,0.0008726464518256649,0.03080043116446497,0.03185714078838471,0.8
2024-11-12,-0.014815923219746497,-0.003035514134385353,-0.013169187401801419,-0.016267229728957843,0.3
2024-11-13,0.001327352107033597,-0.009697629593911582,0.02425233892914841,0.014402376996549338,0.7
2024-11-14,-0.01711476007823389,-0.010789971966982215,-0.03879204051013875,-0.04915729815729005,0.0
2024-11-15,-0.01551678155943782,0.001205061947877495,-0.05920582026878877,-0.05813838214484922,0.0
2024-11-18,-0.043807393131335005,-0.00241894110878067,-0.03690247069031475,-0.039255491223177605,0.0
2024-11-19,0.001529461470362914,0.010195419441763331,0.02297990205637841,0.033390962722559904,1.0
2024-11-20,0.05043727124374122,0.0012392048724426895,0.01724028197695695,0.01850899451331365,1.0
2024-11-21,0.003430866042175962,-0.011976959169926804,-0.006210255492430428,-0.01809467309062901,0.0
2024-11-22,0.03288812682418072,-0.0018254722865190809,-0.04670890560884124,-0.04848490923019192,0.0
2024-11-25,0.006077870349013104,0.0001563279761542913,-0.01892366335030169,-0.018630044439301562,0.2
2024-11-26,-0.005477251394389626,0.0025261546269154888,0.00996393827444304,0.012486659632121389,0.6
2024-11-27,0.023599259163956054,-0.005544723245509586,0.029530230219847166,0.023804684232468776,0.9
2024-11-28,-0.02612697863900717,-0.005700973856344283,-0.020729861924673208,-0.0263276976994568,0.0
2024-11-29,-0.02612697863900717,0.0005109142455919536,0.016139177019713014,0.016662462051178294,0.9
2024-12-02,0.04745621405168794,0.0041808943625871176,0.029938027411166933,0.034223736824642234,1.0
2024-12-03,-0.0009661289489287572,-0.0038596454524905564,-0.0068191611866669,-0.010653720178952997,0.2
2024-12-04,0.066173469157308,-0.002300659045722486,-0.012891633000413637,-0.015178048646338028,0.0
2024-12-05,0.04424763879624135,0.0014563763243704453,0.020096223940596736,0.021531158245390238,0.9
2024-12-06,-0.03698197500310625,-0.0013738039053108552,-0.002148490919615187,-0.0035201346567980797,0.4
2024-12-09,0.03586719909088072,-0.0019494062152798143,-0.027439954506481866,-0.029336063434569105,0.1
2024-12-10,-0.03792736658384479,0.03232571881869295,-0.037004492408380066,-0.005952989369446648,0.4
2024-12-11,-0.029720357676430408,-1.0545330569555756e-05,0.0301978773843506,0.030141510007818506,1.0
2024-12-12,0.026681516807587145,0.004662865513432257,0.013540994036062815,0.018171082173948506,0.9
2024-12-13,-0.01285764998145914,-0.004218661884056163,-0.013685312067080157,-0.017845255228594904,0.2
2024-12-16,0.06289377905946272,0.022127864311702196,0.0001495956280950006,0.023241600469824507,0.7
2024-12-17,0.0196416139541599,-0.0015135469307770988,-0.010595178796865844,-0.012326999472883515,0.3
2024-12-18,-0.05066605303660197,0.006721515825973079,-0.0011757265775604875,0.005574303620579213,0.6
2024-12-19,-0.021425132398841484,-0.008329406622212598,0.06507204425118444,0.056307021150958224,0.9
2024-12-20,-0.0048497580367049984,-0.0056331442946627956,0.028467947296141882,0.022071062297323096,0.9
2024-12-23,0.030815058751528547,-0.0009908910235791434,-0.024687137004479453,-0.02567057136239389,0.1
2024-12-24,0.009937356308764023,0.007973668401570632,-0.00882578865488921,-0.0009190848688085506,0.3
2024-12-25,0.03942283544111611,-0.0027233160276586956,0.015073493404183392,0.012249034547449055,0.7
2024-12-26,0.03942283544111611,0.0003998001369322934,0.08290998959902707,0.08353913655415435,1.0
2024-12-27,0.04058154002541477,-0.002493505151580333,-0.01936286334165912,-0.021700768576339725,0.2
2024-12-30,-0.03312535028685568,0.0053010429488377754,-0.012801097203749102,-0.0072932251883049085,0.5
2024-12-31,-0.022451857253085204,0.0001642412776077795,-0.049409443914355325,-0.049339430008469076,0.0
2025-01-02,-0.011594500215375503,-0.003946309104541889,0.003949774680714613,-2.7434348362165295e-05,0.4
2025-01-03,0.021197960439426244,0.0014585446622143894,-0.04740238028236623,-0.045922467550547644,0.2
2025-01-06,0.0439644884901079,0.008485235840250915,0.0016969449629837708,0.010351599711251536,0.5
2025-01-07,-0.00666834548425449,0.004717014380215811,0.06330746382485412,0.06850277248825906,1.0
2025-01-08,-0.03141688955646327,-0.015089500127554778,0.02188039564103178,0.006504880608884878,0.5
2025-01-09,-0.014414680128523805,-0.00974700724848172,-0.007124530492449366,-0.016825472876402826,0.1
2025-01-10,-0.014414680128523805,-0.0040385781544612035,-0.0513433387108301,-0.05520690424921375,0.0
2025-01-13,-0.026562473637124828,-0.011259476631798871,0.013163517393539858,0.0017569230157566062,0.5
2025-01-14,-0.027147977993815253,0.0071174180996464885,0.04061634190688386,0.04799404520214223,1.0
2025-01-15,0.006820641800625571,-0.003919853877409507,-0.012624246532270645,-0.016443773827142138,0.2
2025-01-16,0.042751930976697564,0.01120180893907623,0.06355151903124445,0.07549337715979121,1.0
2025-01-17,0.00042921150787414983,-0.009425966997943213,0.005324962864089821,-0.0041171853600554306,0.3
2025-01-20,0.03166002509450281,0.010884008258108235,0.009686835282069973,0.020781539127624194,0.8
2025-01-21,0.03166002509450281,0.02350042242913881,0.015768910600454166,0.039332951452172374,0.9
2025-01-22,0.026365057539706895,0.012014258365293407,0.016354802066324215,0.028625265693365386,1.0
2025-01-23,0.040909591489407725,0.008199027819462367,-0.0324962642190846,-0.024567193119748032,0.1
2025-01-24,-0.009915269244970392,-0.0019468786483313849,0.031587069513672086,0.029580463280678582,0.9
2025-01-27,-0.025566284755675694,-0.03848008294624768,-0.04061269378133656,-0.07782668761170096,0.0
2025-02-05,0.010326401423465536,-0.03741617691135176,-0.06562749033539858,-0.09925018442252813,0.1
2025-02-06,0.042080567461906845,0.016197620989426353,0.019791911988564094,0.036133365750874315,1.0
2025-02-07,0.028860884838638533,0.00043868693165955986,0.03657132859210244,0.03708868929900705,0.9
2025-02-10,-0.03279738554242121,0.008889319918235283,0.0030487556551459074,0.012047932623626512,0.8
2025-02-11,0.016943082085114646,0.0016241602376183772,0.008825754406942676,0.010449784637749305,0.7
2025-02-12,-0.0346982340304384,-0.0027658326918895138,0.020764115417679994,0.018047057915480592,0.8
2025-02-13,-0.02166965126455821,-0.002413191738543541,-0.016928794353887867,-0.019240056688722685,0.2
2025-02-14,0.010212628832536208,0.0034692983877134044,-0.015284601036942225,-0.011870156929089336,0.2
2025-02-17,-0.0024120464131557216,0.009915785205200678,0.058025507028144255,0.06835771615598296,1.0
2025-02-18,-0.0024120464131557216,-0.010135341830972288,-0.004147969369683524,-0.014186848486324644,0.2
2025-02-19,0.02133048026335732,-0.006225377933451193,0.02076995098938309,0.01413017876107665,0.7
2025-02-20,-0.008439051661314168,0.0034133618365364106,-0.0019439247921365754,0.0015554423151551088,0.4
2025-02-21,-0.010848296045573524,0.007000239415607901,0.029261910346386633,0.03656259700108224,0.9
2025-02-24,-0.04371579064906515,-0.01600383076872146,-0.00720413550361344,-0.02302113991961341,0.2
2025-02-25,-0.041132104159697105,-0.03155082369121217,0.009959620211556618,-0.02199693126939516,0.1
2025-02-26,-0.047451482958531,0.003635397658269357,0.014687632556400387,0.01829292655061243,0.9
2025-02-27,0.048841727715353375,-0.0021018677425732935,-0.05269534299399968,-0.05452708676287317,0.0
2025-02-28,-0.07409793217985339,-0.03639088152942495,-0.04282446201999544,-0.07751187113933382,0.0
2025-03-03,0.012931510740732944,0.00529233895844774,-0.027308566821033397,-0.022110429755176596,0.2
2025-03-04,-0.08946643158489012,-0.032132746089956976,0.03952175099611501,0.005956826966906814,0.7
2025-03-05,0.01807267710423218,0.002759822503436149,0.02321661906920356,0.025993606533205083,1.0
2025-03-06,0.005814316558323018,0.002308443573483132,0.01143517995226837,0.013764432612156574,0.8
2025-03-07,-0.09100272550352848,-0.012218324854617001,-0.012511783428425271,-0.024576412257971525,0.1
2025-03-10,0.027808966178490224,0.0010097870897373018,0.018132465250976428,0.01919916714404213,1.0
2025-03-11,-0.06959453228106886,-0.022196626238812224,0.007349771229305302,-0.015032978889245452,0.0
2025-03-12,0.049800181630201036,0.01280178519873767,-0.0013871158653430027,0.011349918758381561,0.9
2025-03-13,0.051579724251696726,0.012240893609692771,-0.031966098856598624,-0.020076046407027072,0.1
2025-03-14,-0.02341861105036125,-0.0034837507286433755,0.03491909812326839,0.03128982073618573,1.0
2025-03-17,0.07822480857477526,0.003443372392191291,0.004422694311935438,0.007873165099678303,0.7
2025-03-18,0.006820509890052673,0.00043626197155005597,0.014781949991424782,0.015220461734670232,0.8
2025-03-19,-0.02503165168158239,-0.017593696397990223,-0.02937783622462936,-0.04639940989685541,0.0
2025-03-20,0.023924231562029642,-0.0011673818973914952,-0.006206951197019206,-0.0073719947927460725,0.2
2025-03-21,0.007200201435240594,-0.0042060926758080595,-0.016579613660435068,-0.020719834422563144,0.0
2025-03-24,-0.012677741856970603,-0.0015904863057777164,-0.0009427258632231483,-0.002565236427550399,0.4
2025-03-25,0.05940427600477891,0.007493431428336417,-0.022702212655598453,-0.015381791973829018,0.2
